order_id,supplier,region,product_category,carrier,order_date,promised_date,actual_delivery_date,units,defect_flag
ORD-101723,SUP-019,Northeast,Home Goods,CarrierA,11/13/2024,2024-11-23,2024-11-26,263,0
ORD-103272,SUP-017,Midwest,Office Supplies,CarrierA,2024/02/15,2024-02-20,2024-02-20,335,0
ORD-101655,SUP-001,Northeast,Office Supplies,CarrierA,2024-03-13,2024-03-15,2024-03-24,144,0
ORD-103762,SUP-010,Southwest,Apparel,CarrierA,04-Jul-2024,2024-07-06,2024-07-06,22,0
ORD-103685,SUP-008,Southeast,Home Goods,CarrierC,2024/08/10,2024-08-15,2024-08-15,48,0
ORD-101005,SUP-010,West,Industrial Parts,CarrierC,2024-06-12,2024-06-19,2024-06-18,37,0
ORD-101240,SUP-016,West,Perishables,CarrierD,12/22/2024,2024-12-25,2024-12-25,294,0
ORD-105829,SUP-018,West,Apparel,CarrierB,08/24/2024,2024-08-26,2024-08-30,441,0
ORD-101857,SUP-001,West,Office Supplies,CarrierD,09/18/2024,2024-09-20,2024-09-21,65,0
ORD-103178,SUP-006,Southeast,Office Supplies,CarrierD,02/08/2024,2024-02-10,2024-02-28,23,0
ORD-102873,SUP-005,Midwest,Office Supplies,CarrierA,2024/03/15,2024-03-18,2024-03-18,492,0
ORD-104754,SUP-016,Midwest,Electronics,CarrierC,08/16/2024,2024-08-21,2024-08-20,457,0
ORD-105946,SUP-012,West,Home Goods,CarrierC,04/30/2024,2024-05-05,2024-05-05,383,0
ORD-105627,SUP-020,Southeast,Office Supplies,CarrierC,07-Jan-2024,2024-01-14,2024-01-14,250,0
ORD-105475,SUP-002,Northeast,Perishables,CarrierC,10-Sep-2024,2024-09-13,2024-09-19,255,0
ORD-101546,SUP-001,Southeast,Office Supplies,CarrierB,2024/10/16,2024-10-21,2024-10-24,142,0
ORD-104690,SUP-012,Midwest,Perishables,CarrierA,10/01/2024,2024-10-08,2024-10-08,180,0
ORD-100372,SUP-010,Southeast,Home Goods,CarrierB,2024-04-29,2024-05-06,2024-05-06,367,0
ORD-104106,SUP-020,Southwest,Perishables,CarrierA,2024/10/08,2024-10-13,2024-10-17,44,1
ORD-105162,SUP-019,Northeast,Perishables,CarrierA,11/28/2024,2024-11-30,2024-12-17,477,0
ORD-105459,SUP-010,West,Office Supplies,CarrierC,11-Dec-2024,2024-12-16,2024-12-16,484,0
ORD-103655,SUP-018,Northeast,Home Goods,CarrierC,2024-11-22,2024-11-24,2024-11-26,202,0
ORD-104389,SUP-010,Southeast,Apparel,CarrierB,09-Jul-2024,2024-07-11,2024-07-11,256,0
ORD-102105,SUP-020,West,Industrial Parts,CarrierC,2024-04-06,2024-04-09,2024-04-09,461,0
ORD-104927,SUP-013,Midwest,Office Supplies,CarrierC,2024-05-02,2024-05-12,2024-05-12,240,0
ORD-100834,SUP-009,Midwest,Perishables,CarrierB,10/31/2024,2024-11-03,2024-11-03,170,0
ORD-102843,SUP-019,Southwest,Perishables,CarrierD,2024/07/29,2024-07-31,2024-08-03,256,0
ORD-104281,SUP-007,Southeast,Industrial Parts,CarrierD,30-Jul-2024,2024-08-04,2024-08-03,154,0
ORD-104109,SUP-012,West,Office Supplies,CarrierC,08/09/2024,2024-08-12,2024-08-12,379,0
ORD-104104,SUP-010,Southeast,Industrial Parts,CarrierA,2024/02/24,2024-02-27,2024-02-27,320,0
ORD-103042,SUP-014,Southwest,Electronics,CarrierB,10-Apr-2024,2024-04-17,2024-04-17,145,0
ORD-103218,SUP-007,West,Electronics,CarrierC,2024-12-17,2024-12-24,2024-12-26,212,0
ORD-102399,SUP-004,Northeast,Office Supplies,CarrierA,29-May-2024,2024-05-31,2024-05-31,311,0
ORD-102730,SUP-004,Midwest,Perishables,CarrierD,2024-01-09,2024-01-12,2024-01-15,221,0
ORD-100205,SUP-020,West,Apparel,CarrierB,24-Feb-2024,2024-03-02,2024-03-02,233,0
ORD-101006,SUP-012,Southeast,Home Goods,CarrierA,2024-08-23,2024-08-26,2024-09-01,190,0
ORD-105242,SUP-015,Northeast,Office Supplies,CarrierB,2024-05-30,2024-06-06,2024-06-07,214,0
ORD-105742,SUP-012,West,Apparel,CarrierC,2024-10-10,2024-10-20,2024-10-19,208,0
ORD-105871,SUP-017,Southwest,Home Goods,CarrierC,10/04/2024,2024-10-11,2024-10-16,114,0
ORD-105952,SUP-018,Northeast,Apparel,CarrierD,08-Apr-2024,2024-04-15,2024-04-15,374,0
ORD-101564,SUP-018,Southwest,Office Supplies,CarrierA,10/19/2024,2024-10-26,2024-10-27,358,0
ORD-103331,SUP-016,West,Home Goods,CarrierA,03/09/2024,2024-03-12,2024-03-12,395,0
ORD-103015,SUP-009,Southeast,Perishables,CarrierA,2024/03/14,2024-03-16,2024-03-22,48,0
ORD-100951,SUP-011,West,Apparel,CarrierB,29-May-2024,2024-06-08,2024-06-08,378,0
ORD-104637,SUP-001,Midwest,Apparel,CarrierD,2024/08/08,2024-08-13,2024-08-12,427,0
ORD-105418,SUP-011,Southeast,Industrial Parts,CarrierB,11/25/2024,2024-11-28,2024-11-28,245,0
ORD-102270,SUP-010,Midwest,Electronics,CarrierB,27-Sep-2024,2024-09-30,2024-09-30,90,0
ORD-102103,SUP-007,West,Electronics,CarrierB,2024-09-30,2024-10-02,2024-10-02,84,0
ORD-102973,SUP-011,Southeast,Electronics,CarrierA,2024-07-24,2024-07-29,2024-07-29,456,0
ORD-102623,SUP-005,West,Electronics,CarrierB,03-Jul-2024,2024-07-08,2024-07-08,50,0
ORD-104535,SUP-004,Midwest,Industrial Parts,CarrierA,2024/12/13,2024-12-16,2024-12-15,375,0
ORD-102414,SUP-005,Northeast,Industrial Parts,CarrierA,07/05/2024,2024-07-12,2024-07-12,53,0
ORD-105088,SUP-017,Southeast,Home Goods,CarrierB,2024/12/15,2024-12-17,2024-12-23,258,0
ORD-104985,SUP-010,Southeast,Perishables,CarrierD,01/22/2024,2024-02-01,2024-02-02,18,1
ORD-102407,SUP-015,Midwest,Apparel,CarrierB,07-Jun-2024,2024-06-10,2024-06-10,167,0
ORD-103162,SUP-011,Southwest,Perishables,CarrierB,05/31/2024,2024-06-10,2024-06-17,180,0
ORD-101596,SUP-004,Northeast,Office Supplies,CarrierD,2024-08-27,2024-09-01,2024-09-01,66,0
ORD-100057,SUP-018,Southeast,Apparel,CarrierB,21-Jul-2024,2024-07-26,2024-07-25,481,0
ORD-103985,SUP-010,West,Electronics,CarrierB,05-Apr-2024,2024-04-10,2024-04-10,306,0
ORD-103784,SUP-002,Southwest,Office Supplies,CarrierA,18-Oct-2024,2024-10-28,2024-11-02,330,0
ORD-105247,SUP-001,West,Home Goods,CarrierC,06/12/2024,2024-06-19,2024-06-19,32,0
ORD-102696,SUP-002,Southeast,Apparel,CarrierC,08/21/2024,2024-08-26,2024-08-25,139,0
ORD-101958,SUP-008,Midwest,Industrial Parts,CarrierB,03/24/2024,2024-03-31,2024-03-30,445,0
ORD-102651,SUP-001,Midwest,,CarrierD,19-Aug-2024,2024-08-29,2024-09-02,417,0
ORD-105424,SUP-002,West,,CarrierA,24-Apr-2024,2024-04-29,2024-04-29,463,0
ORD-100646,SUP-017,West,Apparel,CarrierA,2024-12-14,2024-12-16,2024-12-15,486,0
ORD-102687,SUP-018,Midwest,Perishables,CarrierC,2024/09/20,2024-09-27,2024-09-27,396,0
ORD-103085,SUP-008,West,Home Goods,CarrierD,2024-03-22,2024-03-24,2024-03-24,49,0
ORD-104609,SUP-011,Southeast,Industrial Parts,CarrierC,02/17/2024,2024-02-19,2024-02-19,385,0
ORD-103766,SUP-020,West,Perishables,CarrierD,2024/04/05,2024-04-10,2024-04-10,449,0
ORD-105425,SUP-008,Midwest,Office Supplies,CarrierB,2024/10/29,2024-11-08,2024-11-07,326,0
ORD-102702,SUP-007,West,Apparel,CarrierD,2024/09/09,2024-09-16,2024-09-15,79,0
ORD-104408,SUP-016,Midwest,Electronics,CarrierA,04/02/2024,2024-04-07,2024-04-11,136,0
ORD-101615,SUP-009,Southeast,Home Goods,CarrierC,2024-12-06,2024-12-09,2024-12-09,422,0
ORD-103268,SUP-008,Southwest,Apparel,CarrierC,05-Dec-2024,2024-12-15,2024-12-15,237,0
ORD-103697,SUP-014,West,Electronics,CarrierB,2024/07/13,2024-07-16,,396,0
ORD-104679,SUP-001,Southeast,Office Supplies,CarrierC,2024/01/30,2024-02-09,2024-02-18,70,0
ORD-103353,SUP-016,Southeast,Apparel,CarrierC,05/30/2024,2024-06-01,2024-06-01,392,0
ORD-103630,SUP-013,,Office Supplies,CarrierB,12/12/2024,2024-12-17,2024-12-17,11,0
ORD-102000,SUP-013,Southwest,Industrial Parts,CarrierB,2024/02/29,2024-03-05,2024-03-05,55,0
ORD-101296,SUP-008,Northeast,Perishables,CarrierB,2024-04-22,2024-04-29,2024-04-29,347,0
ORD-102430,SUP-020,West,Industrial Parts,CarrierD,2024/06/24,2024-07-01,2024-07-12,219,0
ORD-100203,SUP-007,Midwest,Industrial Parts,CarrierB,29-Oct-2024,2024-11-08,2024-11-08,386,1
ORD-104172,SUP-008,Northeast,Office Supplies,CarrierA,2024-12-14,2024-12-19,2024-12-28,46,0
ORD-100518,SUP-014,Northeast,Apparel,CarrierD,2024-04-18,2024-04-23,2024-04-30,17,0
ORD-102968,SUP-020,Northeast,Perishables,CarrierA,06-Jan-2024,2024-01-11,2024-01-20,314,0
ORD-102815,SUP-012,Midwest,Electronics,CarrierB,2024-09-15,2024-09-22,2024-09-22,28,0
ORD-104775,SUP-011,Northeast,Electronics,CarrierC,06/09/2024,2024-06-12,2024-06-12,140,0
ORD-104044,SUP-008,Southwest,Perishables,CarrierD,21-Mar-2024,2024-03-28,2024-03-28,54,0
ORD-101859,SUP-016,Southwest,Electronics,CarrierA,05/19/2024,2024-05-21,2024-05-22,208,0
ORD-101817,SUP-016,Southwest,Electronics,CarrierA,07/05/2024,2024-07-15,2024-07-15,94,0
ORD-101077,SUP-015,Southwest,Industrial Parts,CarrierB,10/30/2024,2024-11-06,2024-11-08,334,0
ORD-104102,SUP-013,Southwest,Apparel,CarrierB,2024-03-07,2024-03-14,2024-03-14,167,0
ORD-101662,SUP-016,Midwest,Home Goods,CarrierC,2024/04/01,2024-04-11,2024-04-13,428,0
ORD-102951,SUP-012,Northeast,Perishables,CarrierB,29-May-2024,2024-06-03,2024-06-13,440,0
ORD-104586,SUP-004,Northeast,Home Goods,CarrierC,2024-10-19,2024-10-29,2024-11-04,226,0
ORD-103916,SUP-019,West,Home Goods,CarrierD,28-Jun-2024,2024-07-01,2024-07-01,227,0
ORD-104227,SUP-002,Northeast,Apparel,CarrierB,15-Feb-2024,2024-02-20,2024-02-22,416,0
ORD-105297,SUP-017,Southeast,,CarrierB,08/11/2024,2024-08-18,2024-08-20,103,0
ORD-104686,SUP-003,Midwest,Perishables,CarrierD,26-Jan-2024,2024-01-29,2024-01-29,451,0
ORD-102319,SUP-016,West,Industrial Parts,CarrierA,09-Feb-2024,2024-02-12,2024-02-12,276,0
ORD-103813,SUP-008,Southeast,,CarrierD,04-Feb-2024,2024-02-06,2024-02-14,75,0
ORD-104548,SUP-011,Southwest,Apparel,CarrierD,03/22/2024,2024-03-29,2024-03-29,161,0
ORD-102893,SUP-006,Northeast,Office Supplies,CarrierC,03/12/2024,2024-03-22,2024-03-27,251,0
ORD-101357,SUP-008,Midwest,Office Supplies,CarrierB,04/13/2024,2024-04-15,2024-04-15,304,0
ORD-105353,SUP-009,Southwest,Apparel,CarrierA,2024/12/05,2024-12-07,2024-12-07,499,0
ORD-100016,SUP-006,West,Home Goods,CarrierB,26-Nov-2024,2024-12-01,2024-12-01,367,0
ORD-102779,SUP-018,Southwest,Apparel,CarrierA,2024-10-15,2024-10-17,2024-10-20,353,0
ORD-103205,SUP-002,Northeast,Industrial Parts,CarrierD,31-Aug-2024,2024-09-03,2024-09-06,37,0
ORD-104455,SUP-011,Midwest,Apparel,CarrierD,23-Dec-2024,2024-12-30,2024-12-30,401,0
ORD-103301,SUP-011,Midwest,Perishables,CarrierC,2024/07/07,2024-07-10,2024-07-09,423,0
ORD-100761,SUP-008,Midwest,Home Goods,CarrierA,29-Feb-2024,2024-03-10,2024-03-09,79,0
ORD-104574,SUP-015,Midwest,Apparel,CarrierC,2024-07-17,2024-07-19,2024-07-19,392,0
ORD-101061,SUP-014,Southwest,Home Goods,CarrierB,2024/11/07,2024-11-14,2024-11-14,304,0
ORD-104569,SUP-020,West,Apparel,CarrierB,03/02/2024,2024-03-09,2024-03-10,198,0
ORD-105835,SUP-012,Southwest,Perishables,CarrierA,05/16/2024,2024-05-19,2024-05-22,20,0
ORD-102316,SUP-012,West,Industrial Parts,CarrierD,2024/10/20,2024-10-22,2024-10-23,35,0
ORD-103501,SUP-015,,Home Goods,CarrierC,2024-07-14,2024-07-21,2024-07-22,214,0
ORD-100190,SUP-019,West,Industrial Parts,CarrierD,2024/10/07,2024-10-09,2024-10-09,406,0
ORD-101971,SUP-006,Midwest,Industrial Parts,CarrierB,2024/08/23,2024-08-30,2024-09-05,369,0
ORD-100462,SUP-005,Southeast,Industrial Parts,CarrierB,28-Feb-2024,2024-03-02,2024-03-02,462,0
ORD-100484,SUP-004,Southwest,Industrial Parts,CarrierC,2024/04/18,2024-04-23,2024-04-26,441,0
ORD-101264,SUP-004,Southeast,Office Supplies,CarrierA,2024/10/12,2024-10-22,2024-10-22,260,0
ORD-102327,SUP-017,Southeast,Electronics,CarrierB,2024/04/22,2024-05-02,2024-05-06,303,0
ORD-101125,SUP-004,Southwest,Apparel,CarrierC,2024/03/21,2024-03-31,2024-03-31,277,0
ORD-102908,SUP-017,Southeast,Home Goods,CarrierA,22-Apr-2024,2024-04-24,2024-05-04,343,0
ORD-101370,SUP-018,Southeast,,CarrierB,2024/03/23,2024-04-02,2024-04-12,489,1
ORD-105744,SUP-009,Northeast,Home Goods,CarrierC,11/15/2024,2024-11-18,2024-11-18,27,0
ORD-102068,SUP-003,Southwest,Apparel,CarrierC,03-Feb-2024,2024-02-10,2024-02-09,151,0
ORD-105908,SUP-008,Midwest,Electronics,CarrierD,2024-12-07,2024-12-09,2024-12-09,494,0
ORD-104090,SUP-007,Northeast,Home Goods,CarrierB,2024-03-23,2024-03-30,2024-03-30,277,0
ORD-101470,SUP-010,West,Office Supplies,CarrierA,2024-04-09,2024-04-14,2024-04-14,437,0
ORD-104841,SUP-015,Midwest,Industrial Parts,CarrierC,2024-11-21,2024-11-26,2024-11-26,283,0
ORD-100110,SUP-009,Northeast,Electronics,CarrierA,06/29/2024,2024-07-04,2024-07-04,131,0
ORD-102345,SUP-017,Southeast,Home Goods,CarrierC,2024-11-05,2024-11-08,2024-11-08,477,0
ORD-105254,SUP-011,Southwest,Apparel,CarrierC,2024-07-19,2024-07-24,2024-07-24,422,0
ORD-101897,SUP-009,West,Office Supplies,CarrierB,04/22/2024,2024-04-27,2024-04-27,179,0
ORD-105474,SUP-020,West,Industrial Parts,CarrierB,15-Jul-2024,2024-07-25,2024-07-26,174,0
ORD-101172,SUP-017,Southeast,Perishables,CarrierD,21-Mar-2024,2024-03-28,2024-04-02,470,0
ORD-104784,SUP-019,Northeast,Office Supplies,CarrierA,2024-11-05,2024-11-12,2024-11-12,396,0
ORD-103229,SUP-008,Northeast,Perishables,CarrierA,2024-09-02,2024-09-04,2024-09-07,256,0
ORD-100232,SUP-004,Southeast,Home Goods,CarrierA,2024-10-11,2024-10-18,,364,0
ORD-101248,SUP-015,Northeast,Apparel,CarrierD,31-Aug-2024,2024-09-02,2024-09-06,158,0
ORD-104728,SUP-013,Midwest,Perishables,CarrierC,2024/11/18,2024-11-23,2024-11-27,84,0
ORD-101999,SUP-010,Southeast,Office Supplies,CarrierC,2024-12-03,2024-12-13,2024-12-12,90,0
ORD-102442,SUP-009,Northeast,Home Goods,CarrierD,2024-08-25,2024-09-01,2024-09-01,84,0
ORD-103743,SUP-020,Southeast,Home Goods,CarrierB,07/29/2024,2024-08-08,2024-08-13,182,0
ORD-104834,SUP-010,Northeast,Perishables,CarrierD,10/30/2024,2024-11-01,2024-11-01,37,0
ORD-104621,SUP-019,Southeast,Electronics,CarrierC,02/14/2024,2024-02-17,2024-02-17,388,0
ORD-103836,SUP-020,West,Perishables,CarrierA,10/10/2024,2024-10-17,2024-10-16,409,0
ORD-103127,SUP-002,Southwest,Perishables,CarrierC,13-Apr-2024,2024-04-18,2024-04-20,187,0
ORD-102285,SUP-012,Northeast,Apparel,CarrierC,08/11/2024,2024-08-18,2024-08-18,471,0
ORD-100933,SUP-014,Southwest,Industrial Parts,CarrierC,2024-07-21,2024-07-28,2024-07-28,53,0
ORD-101045,SUP-007,Midwest,Office Supplies,CarrierC,03/28/2024,2024-04-07,2024-04-08,107,0
ORD-102252,SUP-002,West,Apparel,CarrierA,2024-04-21,2024-04-28,2024-04-27,388,0
ORD-100448,SUP-004,Southwest,Home Goods,CarrierA,2024-03-28,2024-04-04,2024-04-06,408,0
ORD-100453,SUP-014,Southwest,Office Supplies,CarrierA,2024-03-01,2024-03-03,2024-03-03,112,0
ORD-102867,SUP-003,Midwest,Industrial Parts,CarrierA,2024-04-07,2024-04-12,2024-04-12,251,0
ORD-100012,SUP-001,Southwest,Perishables,CarrierA,11/18/2024,2024-11-20,2024-11-25,404,0
ORD-105550,SUP-018,West,Home Goods,CarrierC,16-Dec-2024,2024-12-19,2024-12-19,32,0
ORD-101387,SUP-010,Northeast,Office Supplies,CarrierC,07/12/2024,2024-07-15,2024-07-25,190,0
ORD-103803,SUP-017,Midwest,Home Goods,CarrierC,2024-05-02,2024-05-09,2024-05-08,190,0
ORD-103590,SUP-016,West,Office Supplies,CarrierC,2024/09/13,2024-09-16,2024-09-16,14,0
ORD-102801,SUP-013,Southwest,Office Supplies,CarrierD,2024-06-05,2024-06-15,2024-06-15,137,0
ORD-101885,SUP-015,Northeast,Industrial Parts,CarrierC,09-Sep-2024,2024-09-16,2024-09-18,50,0
ORD-105646,SUP-002,Midwest,Office Supplies,CarrierC,2024/03/24,2024-03-31,2024-03-31,371,0
ORD-105072,SUP-015,Northeast,Office Supplies,CarrierC,2024/05/06,2024-05-08,2024-05-08,1,0
ORD-103768,SUP-013,West,Perishables,CarrierC,04/14/2024,2024-04-21,2024-04-24,330,0
ORD-101021,SUP-008,Midwest,Electronics,CarrierC,2024-05-18,2024-05-25,2024-05-28,160,0
ORD-100836,SUP-011,Southwest,Home Goods,CarrierA,2024/04/16,2024-04-21,2024-04-20,424,0
ORD-101396,SUP-018,West,Home Goods,CarrierB,2024/05/06,2024-05-16,2024-05-16,320,0
ORD-104081,SUP-019,West,Perishables,CarrierB,2024/08/22,2024-09-01,2024-09-01,384,0
ORD-105755,SUP-006,Northeast,Apparel,CarrierC,02-Jan-2024,2024-01-07,2024-01-07,425,0
ORD-104463,SUP-009,Southwest,Industrial Parts,CarrierC,2024-08-04,2024-08-07,2024-08-07,464,0
ORD-102517,SUP-010,West,Electronics,CarrierD,26-May-2024,2024-06-02,2024-06-02,364,0
ORD-100791,SUP-001,Northeast,Home Goods,CarrierB,2024/02/22,2024-02-29,2024-02-29,340,0
ORD-103814,SUP-010,West,,CarrierD,02/27/2024,2024-03-01,2024-03-01,78,0
ORD-104283,SUP-008,Southwest,Office Supplies,CarrierC,2024/08/26,2024-08-31,2024-08-31,462,0
ORD-105771,SUP-006,Midwest,Electronics,CarrierD,03/18/2024,2024-03-28,2024-03-31,287,0
ORD-101216,SUP-011,West,Perishables,CarrierB,2024/04/04,2024-04-07,2024-04-07,328,0
ORD-104726,SUP-020,Southwest,Apparel,CarrierA,2024-04-24,2024-04-26,2024-04-26,297,0
ORD-105328,SUP-007,Southeast,Industrial Parts,CarrierC,2024/01/20,2024-01-30,2024-01-30,177,0
ORD-105214,SUP-003,Northeast,Apparel,CarrierA,14-Mar-2024,2024-03-24,2024-03-27,234,0
ORD-100863,SUP-018,Midwest,Apparel,CarrierC,11/28/2024,2024-12-01,2024-12-01,327,0
ORD-100104,SUP-010,Southwest,Electronics,CarrierB,2024/01/25,2024-02-04,2024-02-04,117,0
ORD-101344,SUP-004,Southwest,Home Goods,CarrierB,2024-01-17,2024-01-24,2024-01-27,333,0
ORD-101494,SUP-010,Northeast,Office Supplies,CarrierB,2024-05-18,2024-05-20,2024-05-20,96,0
ORD-105596,SUP-013,Southeast,Industrial Parts,CarrierD,23-Jan-2024,2024-01-25,2024-01-25,38,0
ORD-101268,SUP-013,West,Office Supplies,CarrierA,2024/03/02,2024-03-12,2024-03-12,167,0
ORD-102313,SUP-012,Midwest,Home Goods,CarrierA,03/29/2024,2024-04-03,2024-04-03,412,1
ORD-101540,SUP-001,Southwest,Apparel,CarrierC,2024/11/04,2024-11-06,2024-11-15,392,0
ORD-100516,SUP-020,Northeast,Electronics,CarrierD,2024-05-22,2024-05-25,2024-06-03,178,0
ORD-102089,SUP-012,Northeast,Apparel,CarrierA,2024/08/19,2024-08-24,2024-08-24,330,0
ORD-105227,SUP-014,Southeast,Electronics,CarrierC,2024/06/20,2024-06-23,2024-06-23,28,0
ORD-102684,SUP-001,West,Apparel,CarrierA,19-Aug-2024,2024-08-22,2024-09-02,236,0
ORD-103387,SUP-011,Southeast,Electronics,CarrierD,2024-04-07,2024-04-10,2024-04-09,313,0
ORD-103677,SUP-013,Southwest,Apparel,CarrierC,2024-10-13,2024-10-23,2024-10-23,250,0
ORD-102606,SUP-008,Southeast,Electronics,CarrierC,07/11/2024,2024-07-21,2024-07-21,172,0
ORD-104765,SUP-001,West,Home Goods,CarrierB,06-Oct-2024,2024-10-09,2024-10-08,103,0
ORD-105847,SUP-006,Southwest,Electronics,CarrierB,05-Jun-2024,2024-06-08,2024-06-09,279,0
ORD-102213,SUP-001,Southwest,Perishables,CarrierD,2024/05/17,2024-05-22,2024-05-27,214,0
ORD-105202,SUP-005,Southeast,Home Goods,CarrierC,25-Jun-2024,2024-07-02,2024-07-01,204,0
ORD-102098,SUP-004,Midwest,,CarrierB,2024/07/10,2024-07-20,2024-07-24,99,0
ORD-105671,SUP-014,West,Electronics,CarrierD,09/13/2024,2024-09-16,2024-09-16,361,0
ORD-104622,SUP-014,Northeast,Industrial Parts,CarrierA,25-Dec-2024,2025-01-01,2025-01-01,358,0
ORD-102334,SUP-016,Southeast,Electronics,CarrierC,15-Dec-2024,2024-12-22,2024-12-24,237,0
ORD-100159,SUP-005,West,Electronics,CarrierD,08/06/2024,2024-08-13,2024-08-13,10,0
ORD-104688,SUP-009,Midwest,Office Supplies,CarrierC,24-Mar-2024,2024-04-03,2024-04-02,365,0
ORD-103866,SUP-001,Southeast,Perishables,CarrierC,06/01/2024,2024-06-06,2024-06-08,438,0
ORD-104534,SUP-010,Southeast,Office Supplies,CarrierC,2024/12/07,2024-12-17,2024-12-17,346,0
ORD-101134,SUP-017,Southeast,Home Goods,CarrierC,10/30/2024,2024-11-09,2024-11-13,416,0
ORD-102397,SUP-006,Northeast,Perishables,CarrierB,18-Jan-2024,2024-01-21,2024-01-29,481,0
ORD-105526,SUP-002,West,Industrial Parts,CarrierA,2024-03-31,2024-04-02,2024-04-06,86,0
ORD-100678,SUP-007,West,Home Goods,CarrierB,10/26/2024,2024-11-02,2024-11-02,249,0
ORD-105638,SUP-020,Southwest,Apparel,CarrierC,2024-04-23,2024-05-03,2024-05-02,469,0
ORD-103498,SUP-001,Southwest,Office Supplies,CarrierD,06-Mar-2024,2024-03-16,2024-03-24,36,0
ORD-101246,SUP-006,Southwest,Home Goods,CarrierD,06/20/2024,2024-06-22,2024-06-24,475,0
ORD-100165,SUP-013,Southwest,Apparel,CarrierB,2024-09-24,2024-09-27,2024-10-03,358,0
ORD-102812,SUP-013,Southwest,Electronics,CarrierD,2024-06-16,2024-06-21,2024-06-21,24,0
ORD-104558,SUP-012,Southeast,Home Goods,CarrierB,06/14/2024,2024-06-17,2024-06-17,441,0
ORD-100394,SUP-019,Midwest,Apparel,CarrierA,11/18/2024,2024-11-23,2024-12-04,194,0
ORD-101550,SUP-019,Southeast,Perishables,CarrierC,31-Jan-2024,2024-02-05,2024-02-05,289,0
ORD-104445,SUP-016,Southeast,Office Supplies,CarrierA,2024/03/24,2024-03-26,2024-03-26,273,0
ORD-104646,SUP-014,Southwest,Home Goods,CarrierC,2024-01-03,2024-01-08,2024-01-07,199,0
ORD-101676,SUP-012,Northeast,Industrial Parts,CarrierA,2024-10-05,2024-10-12,2024-10-19,357,0
ORD-102457,SUP-015,West,Electronics,CarrierC,02/24/2024,2024-02-27,2024-02-27,438,0
ORD-102227,SUP-006,Northeast,Home Goods,CarrierD,2024/01/18,2024-01-28,2024-01-27,261,0
ORD-101620,SUP-001,Southeast,Home Goods,CarrierB,2024/02/16,2024-02-18,2024-02-17,42,0
ORD-100995,SUP-001,Northeast,Apparel,CarrierC,2024/02/27,2024-03-05,2024-03-04,252,1
ORD-104496,SUP-017,Midwest,Office Supplies,CarrierD,2024/01/05,2024-01-10,2024-01-09,116,0
ORD-101145,SUP-008,Midwest,Industrial Parts,CarrierA,04/03/2024,2024-04-05,2024-04-05,31,0
ORD-102043,SUP-007,Southeast,Home Goods,CarrierB,06/29/2024,2024-07-09,2024-07-09,76,0
ORD-101495,SUP-010,Southeast,Home Goods,CarrierD,21-Nov-2024,2024-11-23,2024-11-23,344,0
ORD-102838,SUP-004,Northeast,,CarrierA,2024-04-12,2024-04-19,2024-04-24,108,0
ORD-103611,SUP-019,Southwest,Office Supplies,CarrierD,21-Jan-2024,2024-01-31,2024-01-30,95,0
ORD-101435,SUP-014,Southwest,Industrial Parts,CarrierD,2024/10/25,2024-11-04,2024-11-04,432,0
ORD-102610,SUP-019,Midwest,Home Goods,CarrierD,2024/05/31,2024-06-07,2024-06-07,333,0
ORD-102809,SUP-005,Southwest,Home Goods,CarrierD,2024/08/18,2024-08-21,2024-08-21,258,1
ORD-105132,SUP-010,Northeast,Apparel,CarrierD,05/21/2024,2024-05-24,2024-05-23,405,0
ORD-103831,SUP-020,Northeast,Industrial Parts,CarrierD,2024-05-24,2024-05-31,2024-05-31,57,0
ORD-102164,SUP-006,West,,CarrierC,09/21/2024,2024-10-01,2024-10-04,13,0
ORD-102582,SUP-001,Northeast,Industrial Parts,CarrierC,11-Jan-2024,2024-01-14,2024-01-21,41,0
ORD-104860,SUP-014,Midwest,Apparel,CarrierB,2024/11/22,2024-11-24,2024-11-23,470,0
ORD-100037,SUP-007,Southwest,Office Supplies,CarrierC,12/12/2024,2024-12-17,2024-12-16,99,0
ORD-101300,SUP-004,Southwest,Apparel,CarrierB,2024-04-30,2024-05-03,2024-05-03,216,0
ORD-102064,SUP-003,Midwest,Perishables,CarrierB,11-Sep-2024,2024-09-16,2024-09-20,24,0
ORD-104444,SUP-013,Southwest,Office Supplies,CarrierC,03/28/2024,2024-03-31,2024-03-31,350,0
ORD-104012,SUP-009,Southeast,Apparel,CarrierB,26-Jul-2024,2024-07-31,2024-07-31,23,0
ORD-102363,SUP-004,Northeast,Electronics,CarrierC,10-Aug-2024,2024-08-12,2024-08-12,313,0
ORD-105003,SUP-011,Midwest,Perishables,CarrierD,2024/01/09,2024-01-19,2024-01-19,146,0
ORD-105509,SUP-008,West,Industrial Parts,CarrierC,2024-12-11,2024-12-14,2024-12-14,194,0
ORD-102197,SUP-002,Northeast,Home Goods,CarrierD,2024/01/14,2024-01-21,2024-01-23,472,0
ORD-101185,SUP-011,Southeast,Electronics,CarrierA,2024/06/02,2024-06-07,2024-06-07,103,0
ORD-101031,SUP-010,West,Home Goods,CarrierC,14-Oct-2024,2024-10-16,2024-10-16,337,0
ORD-100322,SUP-010,Midwest,Office Supplies,CarrierA,2024/02/13,2024-02-23,2024-02-23,244,0
